genre,author,book_title,filename,processing_date,paragraph_num,text_content,paragraph_length,sentence_count,word_count,avg_sentence_length,avg_word_length,type_token_ratio,punctuation_ratio,capitalization_ratio,function_word_ratio,content_word_ratio,syllable_count,flesch_reading_ease,gunning_fog_index,smog_index
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,512,"I name you Elf -friend; and may the stars shine upon the end of your road! Seldom have we had such delight in strangers, and it is fair to hear words of the Ancient Speech from the lips of other wanderers in the world. Frodo felt sleep coming upon him, even as Gildor finished speaking. I will sleep now, he said; and the Elf led him to a bower beside Pippin, and he threw himself upon a bed and fell at once into a dreamless slumber. A Short Cut to Mushrooms In the morning Frodo woke refreshed.",496,5,97,19.4,4.010309278350515,0.7422680412371134,0.02217741935483871,0.03225806451612903,0.26804123711340205,0.731958762886598,126,77.25121649484538,8.997113402061855,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,513,"He was lying in a bower made by a living tree with branches laced and drooping to the ground; his bed was of fern and grass, deep and soft and strangely fragrant. The sun was shining through the fluttering leaves, which were still green upon the tree. He jumped up and went out. Sam was sitting on the grass near the edge of the wood. Pippin was standing studying the sky and weather.",384,5,73,14.6,4.164383561643835,0.726027397260274,0.020833333333333332,0.013020833333333334,0.3150684931506849,0.6849315068493151,92,85.39682191780824,6.935890410958904,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,514,"There was no sign of the Elves. They have left us fruit and drink, and bread, said Pippin. Come and have your breakfast. The bread tastes almost as good as it did last night. I did not want to leave you any, but Sam insisted.",225,5,45,9.0,3.8444444444444446,0.8666666666666667,0.035555555555555556,0.035555555555555556,0.17777777777777778,0.8222222222222222,53,98.06000000000003,4.488888888888889,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,515,"Frodo sat down beside Sam and began to eat. Wha t is the plan for today? asked Pippin. To walk to Bucklebury as quickly as possible, answered Frodo, and gave his attention to the food. Do you think we shall see anything of those Riders?",236,5,45,9.0,4.111111111111111,0.8666666666666667,0.029661016949152543,0.038135593220338986,0.2222222222222222,0.7777777777777778,64,77.38000000000002,7.155555555555556,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,516,"asked Pippin cheerfully. Under the morni ng sun the prospect of seeing a whole troop of them did not seem very alarming to him. Yes, probably, said Frodo, not liking the reminder. But I hope to get across the river without their seeing us. Did you find out anything about them f rom Gildor?",290,5,54,10.8,4.2407407407407405,0.8518518518518519,0.027586206896551724,0.027586206896551724,0.18518518518518517,0.8148148148148149,77,75.2396666666667,8.023703703703704,15.903189008614273
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,517,"Not much - only hints and riddles, said Frodo evasively. Did you ask about the sniffing? We didnt discuss it, said Frodo with his mouth full. You should have. I am sure it is very important.",190,5,36,7.2,4.083333333333333,0.9166666666666666,0.03684210526315789,0.03684210526315789,0.08333333333333333,0.9166666666666666,50,82.02700000000002,5.102222222222223,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,518,"In that case I am sure Gildor would have refused to explain it, said Frodo sharply. And now leave me in peace for a bit! I dont want to answer a string of questions while I am eating. I want to think! Good heavens! said Pippin.",227,5,47,9.2,3.723404255319149,0.8085106382978723,0.030837004405286344,0.04405286343612335,0.2127659574468085,0.7872340425531915,58,92.89400000000002,4.611063829787234,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,519,"At breakfast? He walked away toward s the edge of the green. From Frodos mind the bright morning - treacherously bright, he thought - had not banished the fear of pursuit; and he pondered the words of Gildor. The merry voice of Pippin came to him. He was running on the green turf and singing.",293,5,53,11.0,4.339622641509434,0.7547169811320755,0.023890784982935155,0.027303754266211604,0.3018867924528302,0.6981132075471699,72,81.14769811320757,6.504150943396226,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,520,"No! I could not! he said to himself. It is one thing to take my young friends walking over the Shire with me, until we are hungry and weary, and food and bed are sweet. To take them into exile, where hunger and weariness may ha ve no cure, is quite another - even if they are willing to come. The inheritance is mine alone.",323,5,64,13.0,3.875,0.84375,0.030959752321981424,0.018575851393188854,0.171875,0.828125,83,84.12737500000003,6.995000000000001,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,521,"I dont think I ought even to take Sam. He looked at Sam Gamgee, and discovered that Sam was watching him. Well, Sam! he said. What about it? I am leaving the Shire as soon as ever I can - in fact I have made up my mind now not even to wait a day at Crickhollow, if it can be helped.",282,5,62,12.4,3.403225806451613,0.7903225806451613,0.031914893617021274,0.05319148936170213,0.12903225806451613,0.8709677419354839,75,91.91029032258066,6.250322580645161,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,522,"Very good, sir! You still mean to come with me? It is going to be very dangero us, Sam. It is already dangerous. Most likely neither of us will come back.",154,5,31,6.2,3.774193548387097,0.8387096774193549,0.045454545454545456,0.03896103896103896,0.12903225806451613,0.8709677419354839,42,85.92264516129033,7.641290322580645,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,523,"If you dont come back, sir, then I shant, thats certain, said Sam. Dont you leave him! they said to me. I never mean to. I am going with him, if he climbs to the Moon, and if any of those Black Rulers try to stop him, theyll have Sam Gamgee to reckon with, I said.",264,5,61,11.2,3.2131147540983607,0.7049180327868853,0.04924242424242424,0.045454545454545456,0.16393442622950818,0.8360655737704918,66,100.0,4.88,3.1291
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,524,"They laughed. Who are they, and what are you talking about? The Elves, sir. We had some talk last night; and they s eemed to know you were going away, so I didnt see the use of denying it. Wonderful folk, Elves, sir!",216,5,44,8.6,3.7045454545454546,0.8636363636363636,0.05092592592592592,0.037037037037037035,0.13636363636363635,0.8636363636363636,54,94.0757272727273,4.42909090909091,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,525,"They are, said Frodo. Do you like them still, now you have had a closer view? They seem a bit above my likes and dislikes , so to speak, answered Sam slowly. It dont seem to matter what I think about them. They are quite different from what I expected - so old and young, and so gay and sad, as it were.",303,5,62,12.6,3.693548387096774,0.7580645161290323,0.036303630363036306,0.0297029702970297,0.12903225806451613,0.8709677419354839,77,89.18125806451616,7.540645161290323,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,526,"Frodo looked at Sam rather startled, half expecting to see some outward sign of the odd change that seemed to have come over him. It did not sound like the voice of the old Sam Gamgee that he thought he knew. But it looked like the old Sam Gamgee sitting there, except that his face was unusually thoughtful. Do you feel any need to leave the Shire now - now that your wish to see them has come true already? I dont know how to say it, but after last night I feel different.",474,5,94,18.8,3.9574468085106385,0.7340425531914894,0.016877637130801686,0.02531645569620253,0.1595744680851064,0.8404255319148937,116,83.35300000000002,9.222127659574468,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,527,"I seem to see ahead, in a kind of way. I know we are going to take a very long road, into darkness; but I know I cant turn back. It isnt to see Elves now, nor dragons, nor mountains, that I want - I dont rightly know what I want: but I have something to do before the end, and it lies ahead, not in the Shire. I must see it through, sir, if you understand me. I dont altogether.",378,5,84,16.2,3.3452380952380953,0.6547619047619048,0.042328042328042326,0.03439153439153439,0.16666666666666666,0.8333333333333334,101,88.06157142857145,8.14857142857143,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,528,"But I understand that Gandalf chose me a good companion. I am content. We will go together. Frodo finished his breakfast in silence. Then standing up h e looked over the land ahead, and called to Pippin.",203,5,37,7.4,4.351351351351352,0.972972972972973,0.029556650246305417,0.03940886699507389,0.16216216216216217,0.8378378378378378,56,71.28075675675677,7.284324324324325,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,529,"All ready to start? he said as Pippin ran up. We must be getting off at once. We slept late; and there are a good many miles to go. You slept late, you mean, said Pippin.",170,5,36,7.2,3.5277777777777777,0.8333333333333334,0.047058823529411764,0.03529411764705882,0.1388888888888889,0.8611111111111112,42,100.0,2.8800000000000003,3.1291
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,530,"I was up long before; and we are only waiting for you to finish eating and thinking. I have finished both now. And I am going to make for Bucklebury Ferry as quickly as possible. I am not going out of the way, back to the road we left last night: I am going to cut straight across country from here. Then you are going to fly, said Pippin.",339,5,69,13.8,3.7971014492753623,0.7101449275362319,0.02654867256637168,0.029498525073746312,0.18840579710144928,0.8115942028985508,86,87.38452173913045,6.679420289855073,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,531,"You wont cut straight on foot anywhere in this country. We can cut straighter than the road anyway, answered Frodo. The Ferry is east from Woodhall; but the hard road curves away to the left -you can see a bend of it away north over there. It goes round the north end of the Marish so as to strike the causeway from the Bridge above Stock. But that is miles out of the way.",373,5,75,14.8,3.9066666666666667,0.7733333333333333,0.01876675603217158,0.029490616621983913,0.25333333333333335,0.7466666666666666,95,84.45000000000003,8.133333333333333,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,532,"We could save a quarter of the distance if we made a line for the Ferry from where we stand. Short cuts make long delays, argued Pippin. The country is rough round here, and there are bogs and all kinds of difficulties down in the Marish -I know the land in the se parts. And if you are worrying about Black Riders, I cant see that it is any worse meeting them on a road than in a wood or a field. It is less easy to find people in the woods and fields, answered Frodo.",469,5,97,19.2,3.7628865979381443,0.7938144329896907,0.019189765458422176,0.02771855010660981,0.26804123711340205,0.731958762886598,117,85.10070103092785,8.584742268041238,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,533,"And if you are supposed to be on the road, there is some chance that you will be looked for on the road and not off it. said Pippin. I will follow you into every bog and ditch. But it is hard! I had counted on passing the Golden Perch at Stock before sundown.",259,5,54,10.8,3.7037037037037037,0.7592592592592593,0.023166023166023165,0.03088803088803089,0.24074074074074073,0.7592592592592593,67,90.90633333333335,5.801481481481482,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,534,"Th e best beer in the Eastfarthing, or used to be: it is a long time since I tasted it. That settles it! said Frodo. Short cuts make delays, but inns make longer ones. At all costs we must keep you away from the Golden Perch. We want to get to B ucklebury before dark.",268,5,55,11.0,3.727272727272727,0.8909090909090909,0.033582089552238806,0.041044776119402986,0.18181818181818182,0.8181818181818181,70,87.99727272727274,5.854545454545455,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,535,"What do you say, Sam? I will go along with you, Mr. Frodo, said Sam (in spite of private misgiving and a deep regret for the best beer in the Eastfarthing). Then if we are going to toil through bog and briar, lets go now! said Pippin. It was already nearly as hot as it had been the day before; but clouds were beginning to come up from the West. It looked likely to turn to rain.",380,5,77,15.4,3.779220779220779,0.8181818181818182,0.031578947368421054,0.031578947368421054,0.22077922077922077,0.7792207792207793,95,86.82737662337664,8.757402597402598,15.903189008614273
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,536,"The hobbits scrambled down a steep green bank and plunged into the thick trees below. Their course had been chosen to leave Woodhall to their left, and to cut slanting through the woods that clustered along the eastern side of the hills, until they reached the flats beyond. Then they could make straight for the Ferry o ver country that was open, except for a few ditches and fences. Frodo reckoned they had eighteen miles to go in a straight line. He soon found that the thicket was closer and more tangled than it had appeared.",530,5,96,19.2,4.447916666666667,0.7604166666666666,0.01509433962264151,0.013207547169811321,0.23958333333333334,0.7604166666666666,126,76.30950000000003,8.93,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,537,"There were no paths in the undergrowth , and they did not get on very fast. When they had struggled to the bottom of the bank, they found a stream running down from the hills behind in a deeply dug bed with steep slippery sides overhung with brambles. Most inconveniently it cut across th e line they had chosen. They could not jump over it, nor indeed get across it at all without getting wet, scratched, and muddy. They halted, wondering what to do.",451,5,83,16.8,4.301204819277109,0.7831325301204819,0.024390243902439025,0.011086474501108648,0.20481927710843373,0.7951807228915663,113,74.80768674698798,9.049638554216868,15.903189008614273
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,538,"First check! said Pippin, smiling grimly. Sam Gamgee looked back. Through an op ening in the trees he caught a glimpse of the top of the green bank from which they had climbed down. he said, clutching Frodo by the arm.",218,5,41,8.2,4.170731707317073,0.8536585365853658,0.03211009174311927,0.027522935779816515,0.24390243902439024,0.7560975609756098,49,97.40468292682928,3.28,3.1291
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,539,"They all looked, and on the edge high above them they saw against the sky a horse standing. Besid e it stooped a black figure. They at once gave up any idea of going back. Frodo led the way, and plunged quickly into the thick bushes beside the stream. he said to Pippin.",270,5,53,10.6,3.981132075471698,0.8679245283018868,0.025925925925925925,0.018518518518518517,0.24528301886792453,0.7547169811320755,69,85.93637735849059,4.24,3.1291
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,540,"We were both right! The short cut has gone crooked already; but we got under cover only just in time. Youve got sharp ears, Sam: can you hear anything coming? They stood still, almost holding their breath as they listened; but there was no sound of pursuit. I dont fancy he would try bringing his horse down that bank, said Sam.",328,5,63,12.2,4.079365079365079,0.9523809523809523,0.03353658536585366,0.021341463414634148,0.07936507936507936,0.9206349206349207,79,87.96028571428575,6.944761904761904,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,541,"But I guess he knows we came down it. We had better be going on. Going on was not altogether easy. They had packs to carry, and the bushes and brambles were reluctant to let them through. They were cut off from the wind by the ridge behind, and the air was still and stuffy.",274,5,55,11.0,3.8727272727272726,0.7818181818181819,0.025547445255474453,0.021897810218978103,0.2545454545454545,0.7454545454545455,67,92.61181818181821,5.854545454545455,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,542,"When they forced their way at last into more open ground, they were hot and tired and very scratched, and they were also no longer certain of the direction in which they were going. Th e banks of the stream sank, as it reached the levels and became broader and shallower, wandering off towards the Marish and the River. Why, this is the Stock -brook! said Pippin. If we are going to try and get back on to our course, we must cross at once and bear right. They waded the stream, and hurried over a wide open space, rush -grown and treeless, on the further side.",561,5,107,21.4,4.11214953271028,0.7289719626168224,0.026737967914438502,0.016042780748663103,0.2616822429906542,0.7383177570093458,136,77.5850280373832,9.681495327102803,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,543,"Beyond that they came again to a belt of trees: tall oaks, for the most part, with here and there an elm tree or an ash. The ground was fairly level, and there was little undergrowth; but the trees were loo close for them to see far ahead. The leaves blew upwards in sudden gusts of wind, and spots of rain began to fall from the overcast sky. Then the wind died away and the rain came streaming down. They trudged along as fast as they could, over patches of grass, and through thick drifts of old leaves; and all about them the rain pattered and trickled.",557,5,107,21.4,4.08411214953271,0.7102803738317757,0.025134649910233394,0.008976660682226212,0.29906542056074764,0.7009345794392523,130,82.32895327102804,9.681495327102803,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,544,"They did not talk, but kept glancing back, and from side to side. After half an hour Pippin said: I hope we have not turned too much towards the south, and are not walking longwise through this wood! It is not a very broad belt --I should have said no more than a mile at the widest - and we ought to have been through it by now. It is no good our starting to go in zig -zags, said Frodo. That wont mend matters.",412,5,85,17.0,3.7294117647058824,0.7764705882352941,0.024271844660194174,0.021844660194174758,0.17647058823529413,0.8235294117647058,97,93.03647058823532,6.800000000000001,3.1291
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,545,"Let us keep on as we are going! I am not sure that I want to come out into the open yet. They went on for perhaps another cou ple of miles. Then the sun gleamed out of ragged clouds again and the rain lessened. It was now past mid -day, and they felt it was high time for lunch.",278,5,60,12.0,3.55,0.85,0.02158273381294964,0.02158273381294964,0.2,0.8,71,94.54500000000002,6.133333333333334,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,546,"They halted under an elm tree: its leaves though fast turning yellow were still thick, and the groun d at its feel was fairly dry and sheltered. When they came to make their meal, they found that the Elves had filled their bottles with a clear drink, pale golden in colour: it had the scent of a honey made of many flowers, and was wonderfully re freshing. Very soon they were laughing, and snapping their fingers at rain, and at Black Riders. The last few miles, they felt, would soon be behind them. Frodo propped his back against the tree -trunk, and closed his eyes.",570,5,105,21.0,4.285714285714286,0.7714285714285715,0.028070175438596492,0.014035087719298246,0.20952380952380953,0.7904761904761904,136,75.94285714285716,9.161904761904763,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,547,"Sam and Pippin sat near , and they began to hum, and then to sing softly: Ho! Ho! Ho! to the bottle I go To heal my heart and drown my woe. Rain may fall and wind may blow, And many miles be still to go, But under a tall tree I will lie, And let the clouds go sailing by. they began again louder. They stopped short suddenly.",325,5,68,13.8,3.588235294117647,0.7352941176470589,0.04,0.04,0.25,0.75,81,92.25747058823531,6.028235294117647,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,548,"Frodo sprang to his feet. A long -drawn wail came down the wind, like the cry of some evil and lonely creature. It rose and fell, and ended on a high piercing note. Even as they sat and stood, as if suddenly frozen, it was answered by another cry, fainter and further off, but no less chilling to the blood. There was then a silence, broken only by the sound of the wind in the leaves.",385,5,76,15.2,3.9210526315789473,0.7763157894736842,0.03116883116883117,0.012987012987012988,0.3026315789473684,0.6973684210526316,98,82.3175263157895,8.185263157894736,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,549,"And what d o you think that was? Pippin asked at last, trying to speak lightly, but quavering a little. If it was a bird, it was one that I never heard in the Shire before. It was not bird or beast, said Frodo. It was a call, or a signal -- there were wo rds in that cry, though I could not catch them.",302,5,64,13.0,3.515625,0.75,0.03642384105960265,0.029801324503311258,0.203125,0.796875,73,97.34612500000003,5.745000000000001,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,550,"But no hobbit has such a voice. No more was said about it. They were all thinking of the Riders, but no one spoke of them. They were now reluctant either to stay or go on; but sooner or later th ey had got to get across the open country to the Ferry, and it was best to go sooner and in daylight. In a few moments they had shouldered their packs again and were off.",365,5,76,15.2,3.710526315789474,0.7368421052631579,0.021917808219178082,0.019178082191780823,0.2894736842105263,0.7105263157894737,95,85.65700000000002,7.132631578947368,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,551,"Before long the wood came to a sudden end. Wide grass -lands stretched before them. They now saw that they had, in fact, turned too much to the south. Away over the flats they could glimpse the low hill of Bucklebury across the River, but it was now to their left. Creeping cautiously out from the edge of the trees, th ey set off across the open as quickly as they could.",372,5,72,14.4,4.055555555555555,0.7777777777777778,0.024193548387096774,0.01881720430107527,0.2222222222222222,0.7777777777777778,90,86.46900000000001,6.871111111111111,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,552,"At first they felt afraid, away from the shelter of the wood. Far back behind them stood the high place where they had breakfasted. Frodo half expected to see the small distant figure of a horseman on the ridge dark against the sky; but there was no sign of one. The sun escaping from the breaking clouds, as it sank towards the hills they had left, was now shining brightly again. Their fear left them, though they still felt uneasy.",434,5,80,16.0,4.3125,0.775,0.02304147465437788,0.01152073732718894,0.2125,0.7875,103,81.67250000000001,8.9,15.903189008614273
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,553,"But the land became steadily more tame and well -ordered. Soon they came into well-tended fields and meadows: there were hedges and gates and dikes for drainage. Everything seemed quiet and peaceful, just an ordinary corner of the Shire. Their spirits rose with every step. The line of the River grew nearer; and the Black Riders began to seem like phantoms of the woods now left far behind.",391,5,69,13.6,4.565217391304348,0.8260869565217391,0.020460358056265986,0.023017902813299233,0.2898550724637681,0.7101449275362319,100,70.2193043478261,8.998260869565218,18.458006810337125
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,554,"They passed along the edge of a huge turnip -field, and came to a stout gate. Beyond it a rutte d lane ran between low well -laid hedges towards a distant clump of trees. Pippin stopped. I know these fields and this gate! This is Bamfurlong, old Farmer Maggots land.",266,5,50,10.0,4.2,0.88,0.02631578947368421,0.03007518796992481,0.2,0.8,63,90.08900000000001,4.800000000000001,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,555,"Thats his farm away there in the trees. One trouble after another! said Frodo, looking nearly as much alarmed as if Pippin had declared the lane was the slot leading to a dragons den. The others looked at him in surprise. Whats wrong with old Maggot? asked Pippin. Hes a good friend to all the B randy bucks.",308,5,61,11.6,3.9836065573770494,0.8360655737704918,0.025974025974025976,0.032467532467532464,0.21311475409836064,0.7868852459016393,82,80.72740983606558,6.847213114754098,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,556,"Of course hes a terror to trespassers, and keeps ferocious dogs - but after all, folk down here are near the border and have to be more on their guard. I know, said Frodo. But all the same, he added with a shamefaced laugh, I am terrified of him and his dogs. I have avoided his farm for years and years. He caught me several times trespassing after mushrooms, when I was a youngster at Brandy Hall.",399,5,77,15.4,4.038961038961039,0.7792207792207793,0.02756892230576441,0.02506265664160401,0.24675324675324675,0.7532467532467533,102,79.13646753246755,9.796363636363637,21.01282461205998
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,557,"On the last occasion he beat me, and then took me and showed me to his dogs. See, lads, he said, next time this young varmint sets foot on my land, you can eat him. Now see him off! They chased me all the way to the Ferry. I have never got over the fright - though I daresay the beasts knew their business and wo uld not really have touched me.",344,5,71,14.4,3.6901408450704225,0.7887323943661971,0.029069767441860465,0.020348837209302327,0.16901408450704225,0.8309859154929577,85,91.14030985915494,7.370140845070423,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,558,"Pippin laughed. Well, its time you made it up. Especially if you are coming back to live in Buckland. Old Maggot is really a stout fellow - if you leave his mushrooms alone. Lets get into the lane",196,5,37,7.6,4.135135135135135,0.918918918918919,0.025510204081632654,0.03571428571428571,0.10810810810810811,0.8918918918918919,50,84.99967567567569,4.0410810810810815,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,559,"and then we sh ant be trespassing. If we meet him, Ill do the talking. He is a friend of Merrys, and I used to come here with him a good deal at one time. They went along the lane, until they saw the thatched roofs of a large house and farm -buildings peeping ou t among the trees ahead. The Maggots, and the Puddifoots of Stock, and most of the inhabitants of the Marish, were house -dwellers; and this farm was stoutly built of brick and had a high wall all round it.",469,5,94,18.8,3.872340425531915,0.7446808510638298,0.0255863539445629,0.023454157782515993,0.2978723404255319,0.7021276595744681,115,84.25300000000001,8.796595744680852,10.793553405168563
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,560,"There was a wide wooden gate opening out of th e wall into the lane. Suddenly as they drew nearer a terrific baying and barking broke out, and a loud voice was heard shouting: Grip! Wolf! Come on, lads! Frodo and Sam stopped dead, but Pippin walked on a few paces. The gate opened and three huge dogs came pelting out into the lane, and dashed towards the travellers, barking fiercely.",385,5,71,14.2,4.267605633802817,0.7605633802816901,0.03116883116883117,0.023376623376623377,0.23943661971830985,0.7605633802816901,98,75.65016901408451,9.060281690140846,18.458006810337125
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,561,"They took no notice of Pippin; but Sam shrank against the wall, while two wolvish -looking dogs sniffed at him suspiciously, and snarled if he moved. The largest and most ferocious of the three halted in front of Frodo, bristling and growling. Through the gate there now appeared a broad thick -set hobbit with a round red face. And who may you be, and what may you be wanting? Good afternoon, Mr. Maggot! said Pippin.",418,5,75,15.0,4.426666666666667,0.84,0.03110047846889952,0.02631578947368421,0.24,0.76,101,77.68200000000003,8.133333333333333,13.348371206891418
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,562,"The farmer looked at him closely. Well, if it isnt Master Pippin - Mr. Peregrin Took, I should say! he cried, changing from a scowl to a grin. Its a long time since I saw you r ound here. Its lucky for you that I know you.",222,5,47,9.4,3.5531914893617023,0.851063829787234,0.04054054054054054,0.05405405405405406,0.14893617021276595,0.851063829787234,57,94.69400000000002,5.4621276595744686,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,563,"I was just going out to set my dogs on any strangers. There are some funny things going on today. Of course, we do get queer folk wandering in these parts at times. Too near the River, he said, shaking his head. But this fellow was the most outlandish I have ever set eyes on.",276,5,55,11.0,3.890909090909091,0.8727272727272727,0.028985507246376812,0.025362318840579712,0.18181818181818182,0.8181818181818181,68,91.0736363636364,5.854545454545455,8.238735603445708
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,564,"He wont cross my land without leave a second time, not if I can stop it. What fellow do you mean? asked Pippin. Then you havent seen him? said the farmer.",154,5,33,6.2,3.5757575757575757,0.9393939393939394,0.03896103896103896,0.032467532467532464,0.06060606060606061,0.9393939393939394,39,100.0,2.64,3.1291
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,565,"H e went up the lane towards the causeway not a long while back. He was a funny customer and asking funny questions. But perhaps youll come along inside, and well pass the news more comfortable. Ive a drop of good ale on tap, if you and your friends are willing, Mr. Took. It seemed plain that the farmer would tell them more, if allowed to do it in his own time and fashion, so they all accepted the invitation.",412,5,82,16.0,3.9390243902439024,0.8414634146341463,0.02669902912621359,0.01699029126213592,0.2073170731707317,0.7926829268292683,107,79.79631707317077,9.486829268292682,18.458006810337125
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,566,"What about the dogs? asked Frodo anxiously. The farmer laughed. They w ont harm you - not unless I tell em to. Here, Grip! Fang!",128,5,24,5.0,4.0,1.0,0.0546875,0.0625,0.125,0.875,32,89.16300000000003,3.586666666666667,5.683917801722854
Science Fiction,Unknown Author,scf(1),scf(1).pdf,2025-08-16T19:11:00.470018,567,"Heel, Wolf! To the relief of Frodo and Sam, the dogs walked away and let them go free. Pippin introduced the other two to the farmer. Mr. Frodo Baggins, he said. You may not remember him, but he used to live at Brandy Hall.",223,5,44,8.8,3.8863636363636362,0.8409090909090909,0.04484304932735426,0.053811659192825115,0.2727272727272727,0.7272727272727273,60,82.53936363636366,5.33818181818182,8.238735603445708
